Ser No.,C,Al,Cu,Fe,Mn,Ni,Ti,V,Cr,Mo,Nb,Zr,Liquidus,Term. Temp,Solidifcation Range,Tot Vol Frac BCC,Tot Vol Frac FCC,Tot Vol Frac BCC+FCC,Tot Vol Frac Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1156,0.045979804,0,4.8,14.20301727,19.8810497,23.27387154,12,0,4.03608169,12.8,8.96,0,1464.83,831.43,633.4,0.178487367,0.581152823,0.75964019,0.24035981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1157,0.068969707,0,4.2,21.0745259,17.52157456,21.5408073,10.5,0,6.054122535,11.2,7.84,0,1357.53,839.77,517.76,0.106219242,0.55853599,0.664755232,0.335244768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1158,0.091959609,0,3.6,27.94603453,15.16209941,19.80774307,9,0,8.072163381,9.6,6.72,0,1271.45,850.97,420.48,0.014034957,0.543206981,0.557241938,0.442758062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1159,0.114949511,0,3,34.81754316,12.80262426,18.07467884,7.5,0,10.09020423,8,5.6,0,1280.81,858.98,421.83,0.00056618,0.581785869,0.582352049,0.417647951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1160,0.137939413,0,2.4,41.6890518,10.44314911,16.34161461,6,0,12.10824507,6.4,4.48,0,1268.36,868.19,400.17,0,0.657762966,0.657762966,0.342237034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1161,0.160929315,0,1.8,48.56056043,8.083673962,14.60855038,4.5,0,14.12628592,4.8,3.36,0,1232.18,933.68,298.5,0.043907742,0.744487634,0.788395376,0.211604624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1162,0.183919218,0,1.2,55.43206906,5.724198814,12.87548615,3,0,16.14432676,3.2,2.24,0,1300.07,1011.17,288.9,0.132459765,0.760599795,0.893059559,0.106940441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1163,0.20690912,0,0.6,62.30357769,3.364723666,11.14242191,1.5,0,18.16236761,1.6,1.12,0,1377.01,1133.1,243.91,0.288759446,0.671806636,0.960566082,0.039433918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1164,0,0,0,9.94602083,0,4.731701679,42.0635053,0,0,25.32336867,17.93540352,0,2223.85,1006.35,1217.5,0.963633286,0,0.963633286,0.036366714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1165,0,1.019533165,0,8.951418747,0,4.258531511,46.47761684,0.360004762,0,22.79103181,16.14186317,0,2218.6,980.87,1237.73,0.942418059,0,0.942418059,0.057581941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1166,0,2.039066331,0,7.956816664,0,3.785361343,50.89172838,0.720009524,0,20.25869494,14.34832282,0,2205.11,974.31,1230.8,0.931591785,0,0.931591785,0.068408215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1167,0,3.058599496,0,6.962214581,0,3.312191175,55.30583992,1.080014286,0,17.72635807,12.55478247,0,2182.37,970.36,1212.01,0.93367499,0,0.93367499,0.06632501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1168,0,4.078132662,0,5.967612498,0,2.839021007,59.71995147,1.440019047,0,15.1940212,10.76124211,0,2149.22,968.82,1180.4,0.944839629,0,0.944839629,0.055160371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1169,0,5.097665827,0,4.973010415,0,2.365850839,64.13406301,1.800023809,0,12.66168434,8.967701761,0,2104.07,969.85,1134.22,0.957353321,0,0.957353321,0.042646679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1170,0,6.117198992,0,3.978408332,0,1.892680671,68.54817455,2.160028571,0,10.12934747,7.174161409,0,2044.51,974.29,1070.22,0.968699944,0,0.968699944,0.031300056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1171,0,7.136732158,0,2.983806249,0,1.419510504,72.9622861,2.520033333,0,7.597010602,5.380621057,0,1966.87,982.04,984.83,0.978701848,0,0.978701848,0.021298152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1172,0,8.156265323,0,1.989204166,0,0.946340336,77.37639764,2.880038095,0,5.064673735,3.587080705,0,1866.64,995.01,871.63,0.986688497,0,0.986688497,0.013311503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1173,0,9.175798489,0,0.994602083,0,0.473170168,81.79050918,3.240042857,0,2.532336867,1.793540352,0,1750.72,1044.63,706.09,0.990020237,0,0.990020237,0.009979763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1174,0,0,8,20,32,35,5,0,0,0,0,0,1132.08,865.95,266.13,0,0.99003027,0.99003027,0.00996973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1175,0,0,7.2,18.1,28.8,31.6,7.5,0,0,4,2.8,0,1066.55,860.76,205.79,0.014182147,0.946901037,0.961083184,0.038916816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1176,0,0,6.4,16.2,25.6,28.2,10,0,0,8,5.6,0,1263.28,833.33,429.95,0.085153969,0.774634221,0.85978819,0.14021181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1177,0,0,5.6,14.3,22.4,24.8,12.5,0,0,12,8.4,0,1454.49,822.09,632.4,0.170839082,0.630646371,0.801485453,0.198514547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1178,0,0,4.8,12.4,19.2,21.4,15,0,0,16,11.2,0,1610.13,816.91,793.22,0.291794341,0.502991598,0.794785939,0.205214061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1179,0,0,4,10.5,16,18,17.5,0,0,20,14,0,1752.04,814.14,937.9,0.502041938,0.315781931,0.817823869,0.182176131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1180,0,0,3.2,8.6,12.8,14.6,20,0,0,24,16.8,0,1893.12,810.34,1082.78,0.668755514,0.182993916,0.85174943,0.14825057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1181,0,0,2.4,6.7,9.6,11.2,22.5,0,0,28,19.6,0,2039.2,808.71,1230.49,0.788961592,0.096700038,0.885661629,0.114338371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1182,0,0,1.6,4.8,6.4,7.8,25,0,0,32,22.4,0,2191.88,789.1,1402.78,0.882352851,0.047231165,0.929584016,0.070415984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1183,0,0,0.8,2.9,3.2,4.4,27.5,0,0,36,25.2,0,2351.12,805.19,1545.93,0.949540675,0.007289618,0.956830293,0.043169707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1184,0,0,3.02,0,12.39,13.97,22.67,0,0,28.21,19.74,0,2092.15,787.36,1304.79,0.782741839,0.184031404,0.966773243,0.033226757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185,0,1.019533165,2.718,0,11.151,12.573,29.02346207,0.360004762,0,25.389,17.766,0,2104.37,796.3,1308.07,0.861987495,0.076080688,0.938068184,0.061931816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1186,0,2.039066331,2.416,0,9.912,11.176,35.37692415,0.720009524,0,22.568,15.792,0,2112.46,805.83,1306.63,0.884306109,0.01471803,0.89902414,0.10097586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1187,0,3.058599496,2.114,0,8.673,9.779,41.73038622,1.080014286,0,19.747,13.818,0,2111.92,749.2,1362.72,0.902209152,0,0.902209152,0.097790848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1188,0,4.078132662,1.812,0,7.434,8.382,48.08384829,1.440019047,0,16.926,11.844,0,2100.02,749.06,1350.96,0.936065909,0,0.936065909,0.063934091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1189,0,5.097665827,1.51,0,6.195,6.985,54.43731036,1.800023809,0,14.105,9.87,0,2074.21,749.28,1324.93,0.957931238,0,0.957931238,0.042068762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1190,0,6.117198992,1.208,0,4.956,5.588,60.79077244,2.160028571,0,11.284,7.896,0,2031.17,749.68,1281.49,0.971396294,0,0.971396294,0.028603706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1191,0,7.136732158,0.906,0,3.717,4.191,67.14423451,2.520033333,0,8.463,5.922,0,1965.96,749.58,1216.38,0.981095908,0,0.981095908,0.018904092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1192,0,8.156265323,0.604,0,2.478,2.794,73.49769658,2.880038095,0,5.642,3.948,0,1871.83,764.78,1107.05,0.98639899,0,0.98639899,0.01360101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1193,0,9.175798489,0.302,0,1.239,1.397,79.85115865,3.240042857,0,2.821,1.974,0,1750.9,906.78,844.12,0.990038502,0,0.990038502,0.009961498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1194,0,0,40.1,9.2,4.5,34,12.2,0,0,0,0,0,1430.61,1058.64,371.97,0,0.687334244,0.687334244,0.312665756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1195,0.022989902,0,36.09,15.19750863,4.150524852,31.54093577,10.98,0,2.018040845,0,0,0,1559.55,1017.14,542.41,0,0.792098038,0.792098038,0.207901962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1196,0.045979804,0,32.08,21.19501727,3.801049703,29.08187154,9.76,0,4.03608169,0,0,0,1544.76,1026.49,518.27,0,0.861677483,0.861677483,0.138322517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1197,0.068969707,0,28.07,27.1925259,3.451574555,26.6228073,8.54,0,6.054122535,0,0,0,1487.25,1026.2,461.05,0,0.888598842,0.888598842,0.111401158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1198,0.091959609,0,24.06,33.19003453,3.102099407,24.16374307,7.32,0,8.072163381,0,0,0,1413.56,1026.28,387.28,0,0.89987516,0.89987516,0.10012484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1199,0.114949511,0,20.05,39.18754316,2.752624259,21.70467884,6.1,0,10.09020423,0,0,0,1333.92,1026.68,307.24,0,0.914220034,0.914220034,0.085779966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1200,0.137939413,0,16.04,45.1850518,2.40314911,19.24561461,4.88,0,12.10824507,0,0,0,1253.76,1028.33,225.43,0,0.928088878,0.928088878,0.071911122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1201,0.160929315,0,12.03,51.18256043,2.053673962,16.78655038,3.66,0,14.12628592,0,0,0,1300.14,1029.16,270.98,0,0.947111914,0.947111914,0.052888086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1202,0.183919218,0,8.02,57.18006906,1.704198814,14.32748615,2.44,0,16.14432676,0,0,0,1348.42,1030.84,317.58,0,0.965910551,0.965910551,0.034089449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1203,0.20690912,0,4.01,63.17757769,1.354723666,11.86842191,1.22,0,18.16236761,0,0,0,1396.45,1048.69,347.76,0.005569405,0.978107364,0.983676769,0.016323231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204,0,0,8,20,32,35,5,0,0,0,0,0,1132.08,865.95,266.13,0,0.99003027,0.99003027,0.00996973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1205,0,0,7.2,18.2,28.8,31.6,7.3,0,0,3.5,3.4,0,1089.5,882.81,206.69,0.010996431,0.930484421,0.941480852,0.058519148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1206,0,0,6.4,16.4,25.6,28.2,9.6,0,0,7,6.8,0,1235.68,833.14,402.54,0.075711209,0.754154841,0.82986605,0.17013395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1207,0,0,5.6,14.6,22.4,24.8,11.9,0,0,10.5,10.2,0,1424.78,822.16,602.62,0.157007893,0.612351202,0.769359095,0.230640905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1208,0,0,4.8,12.8,19.2,21.4,14.2,0,0,14,13.6,0,1579.57,817.4,762.17,0.279494182,0.486510856,0.766005037,0.233994963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1209,0,0,4,11,16,18,16.5,0,0,17.5,17,0,1721.87,814.42,907.45,0.488848189,0.297276225,0.786124414,0.213875586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1210,0,0,3.2,9.2,12.8,14.6,18.8,0,0,21,20.4,0,1864.96,811.73,1053.23,0.647515317,0.166536992,0.814052309,0.185947691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1211,0,0,2.4,7.4,9.6,11.2,21.1,0,0,24.5,23.8,0,2014.58,808.22,1206.36,0.763502893,0.083618742,0.847121635,0.152878365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1212,0,0,1.6,5.6,6.4,7.8,23.4,0,0,28,27.2,0,2171.59,799.06,1372.53,0.854729554,0.036701908,0.891431462,0.108568538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1213,0,0,0.8,3.8,3.2,4.4,25.7,0,0,31.5,30.6,0,2334.92,909.85,1425.07,0.925088196,0.000670601,0.925758797,0.074241203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1214,0,0,8,20,32,35,5,0,0,0,0,0,1132.08,865.95,266.13,0,0.99003027,0.99003027,0.00996973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1215,0,0,7.2,18.7,28.8,31.7,7.2,0,0,3.5,2.9,0,1073.79,865.39,208.4,0.009827897,0.947966958,0.957794855,0.042205145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1216,0,0,6.4,17.4,25.6,28.4,9.4,0,0,7,5.8,0,1214.7,837.45,377.25,0.06894989,0.778657234,0.847607124,0.152392876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1217,0,0,5.6,16.1,22.4,25.1,11.6,0,0,10.5,8.7,0,1396.54,825.33,571.21,0.143677182,0.635202554,0.778879736,0.221120264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1218,0,0,4.8,14.8,19.2,21.8,13.8,0,0,14,11.6,0,1542.82,817.75,725.07,0.235965292,0.509803989,0.74576928,0.25423072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1219,0,0,4,13.5,16,18.5,16,0,0,17.5,14.5,0,1673.63,816.85,856.78,0.401257712,0.355233617,0.756491329,0.243508671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1220,0,0,3.2,12.2,12.8,15.2,18.2,0,0,21,17.4,0,1801.92,814.17,987.75,0.578460829,0.200073574,0.778534402,0.221465598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1221,0,0,2.4,10.9,9.6,11.9,20.4,0,0,24.5,20.3,0,1935.02,810.88,1124.14,0.704404476,0.10441374,0.808818216,0.191181784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1222,0,0,1.6,9.6,6.4,8.6,22.6,0,0,28,23.2,0,2075.76,808.49,1267.27,0.79953985,0.040398172,0.839938022,0.160061978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1223,0,0,0.8,8.3,3.2,5.3,24.8,0,0,31.5,26.1,0,2224.63,803.55,1421.08,0.873939085,0.003907952,0.877847037,0.122152963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224,0,0,0,6.390471762,0,7.296459112,38.76897773,0,0,26.03304782,21.51104358,0,2260.81,934.59,1326.22,0.979166711,0,0.979166711,0.020833289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1225,0,1.019533165,0,5.751424586,0,6.566813201,43.51254203,0.360004762,0,23.42974304,19.35993922,0,2258.28,948.17,1310.11,0.961720572,0,0.961720572,0.038279428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1226,0,2.039066331,0,5.112377409,0,5.837167289,48.25610633,0.720009524,0,20.82643826,17.20883487,0,2247.1,954.86,1292.24,0.945420032,0,0.945420032,0.054579968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1227,0,3.058599496,0,4.473330233,0,5.107521378,52.99967063,1.080014286,0,18.22313347,15.05773051,0,2225.99,958.29,1267.7,0.941231921,0,0.941231921,0.058768079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1228,0,4.078132662,0,3.834283057,0,4.377875467,57.74323493,1.440019047,0,15.61982869,12.90662615,0,2193.5,961.9,1231.6,0.949706901,0,0.949706901,0.050293099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1229,0,5.097665827,0,3.195235881,0,3.648229556,62.48679923,1.800023809,0,13.01652391,10.75552179,0,2147.71,964.75,1182.96,0.96117309,0,0.96117309,0.03882691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1230,0,6.117198992,0,2.556188705,0,2.918583645,67.23036353,2.160028571,0,10.41321913,8.604417433,0,2085.77,968.29,1117.48,0.971975119,0,0.971975119,0.028024881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1231,0,7.136732158,0,1.917141529,0,2.188937734,71.97392783,2.520033333,0,7.809914346,6.453313075,0,2003.34,973.73,1029.61,0.981104098,0,0.981104098,0.018895902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1232,0,8.156265323,0,1.278094352,0,1.459291822,76.71749213,2.880038095,0,5.206609564,4.302208716,0,1894.59,982.24,912.35,0.987745583,0,0.987745583,0.012254417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1233,0,9.175798489,0,0.639047176,0,0.729645911,81.46105643,3.240042857,0,2.603304782,2.151104358,0,1763.09,1013.96,749.13,0.990494675,0,0.990494675,0.009505325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1234,0,0,6,0.46,24.6,26.74,15,0,0,16,11.2,0,1699.05,804.74,894.31,0.328106017,0.666540251,0.994646268,0.005353732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1235,0,1.019533165,5.4,0.414,22.14,24.066,22.12046207,0.360004762,0,14.4,10.08,0,1705.52,789.02,916.5,0.668278864,0.295424846,0.96370371,0.03629629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1236,0,2.039066331,4.8,0.368,19.68,21.392,29.24092415,0.720009524,0,12.8,8.96,0,1722.52,781.58,940.94,0.75676548,0.15967758,0.91644306,0.08355694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237,0,3.058599496,4.2,0.322,17.22,18.718,36.36138622,1.080014286,0,11.2,7.84,0,1741.82,767.47,974.35,0.798844375,0.023126131,0.821970507,0.178029493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238,0,4.078132662,3.6,0.276,14.76,16.044,43.48184829,1.440019047,0,9.6,6.72,0,1754.27,750.12,1004.15,0.809821174,0,0.809821174,0.190178826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239,0,5.097665827,3,0.23,12.3,13.37,50.60231036,1.800023809,0,8,5.6,0,1755.81,749.46,1006.35,0.884397261,0,0.884397261,0.115602739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240,0,6.117198992,2.4,0.184,9.84,10.696,57.72277244,2.160028571,0,6.4,4.48,0,1744.39,749.08,995.31,0.931590688,0,0.931590688,0.068409312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241,0,7.136732158,1.8,0.138,7.38,8.022,64.84323451,2.520033333,0,4.8,3.36,0,1718.7,749.05,969.65,0.95888764,0,0.95888764,0.04111236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1242,0,8.156265323,1.2,0.092,4.92,5.348,71.96369658,2.880038095,0,3.2,2.24,0,1681.34,751.39,929.95,0.974693976,0,0.974693976,0.025306024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1243,0,9.175798489,0.6,0.046,2.46,2.674,79.08415865,3.240042857,0,1.6,1.12,0,1658,792.23,865.77,0.988024648,0,0.988024648,0.011975352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1244,0,0,0,2.559771561,0,17.04893428,34.34370427,0,0,26.81438068,19.23320921,0,2147.78,1268.65,879.13,1,0,1,-6.30895E-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1245,0,1.019533165,0,2.303794404,0,15.34404085,39.52979591,0.360004762,0,24.13294261,17.30988829,0,2161.62,940.21,1221.41,0.966202636,0,0.966202636,0.033797364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1246,0,2.039066331,0,2.047817248,0,13.63914742,44.71588756,0.720009524,0,21.45150455,15.38656737,0,2167.28,937.83,1229.45,0.9162496,0,0.9162496,0.0837504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1247,0,3.058599496,0,1.791840092,0,11.93425399,49.90197921,1.080014286,0,18.77006648,13.46324645,0,2162.54,941.31,1221.23,0.862456459,0,0.862456459,0.137543541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1248,0,4.078132662,0,1.535862936,0,10.22936057,55.08807085,1.440019047,0,16.08862841,11.53992553,0,2145.19,947.82,1197.37,0.837778827,0,0.837778827,0.162221173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1249,0,5.097665827,0,1.27988578,0,8.524467139,60.2741625,1.800023809,0,13.40719034,9.616604606,0,2112.62,955.22,1157.4,0.859465329,0,0.859465329,0.140534671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1250,0,6.117198992,0,1.023908624,0,6.819573711,65.46025414,2.160028571,0,10.72575227,7.693283684,0,2061.28,961.02,1100.26,0.897362584,0,0.897362584,0.102637416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1251,0,7.136732158,0,0.767931468,0,5.114680283,70.64634579,2.520033333,0,8.044314205,5.769962763,0,1986.27,968.93,1017.34,0.930421695,0,0.930421695,0.069578305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1252,0,8.156265323,0,0.511954312,0,3.409786856,75.83243744,2.880038095,0,5.362876137,3.846641842,0,1881.79,993.85,887.94,0.957507974,0,0.957507974,0.042492026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1253,0,9.175798489,0,0.255977156,0,1.704893428,81.01852908,3.240042857,0,2.681438068,1.923320921,0,1753.64,1015.88,737.76,0.980531191,0,0.980531191,0.019468809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
